time,open,high,low,close
2019-10-08,1493.36,1509.72,1487.13,1505.53
2019-10-09,1504.89,1512.45,1499.91,1505.63
2019-10-10,1505.32,1517.03,1491.14,1493.5
2019-10-11,1493.73,1503.2,1474.06,1487.84
2019-10-14,1487.48,1497.15,1482.86,1493.1
2019-10-15,1493.08,1498.5,1477.24,1481.04
2019-10-16,1481.1,1491.6,1477.09,1489.92
2019-10-17,1490.35,1497.36,1483.47,1491.82
2019-10-18,1491.85,1494.1,1484.92,1490.03
2019-10-21,1491.64,1495.24,1481.61,1484.38
2019-10-22,1484.78,1488.99,1480.86,1487.56
2019-10-23,1487.7,1496.17,1487.7,1491.91
2019-10-24,1491.93,1504.04,1487.99,1503.65
2019-10-25,1503.72,1517.98,1500.64,1504.3
2019-10-28,1504.34,1508.23,1490.05,1492.43
2019-10-29,1492.4,1494.8,1483.54,1487.7
2019-10-30,1487.95,1496.66,1481.2,1495.67
2019-10-31,1495.66,1514.22,1493.82,1512.57
2019-11-01,1512.79,1516.08,1503.3,1513.7
2019-11-04,1513.87,1514.86,1504.45,1508.44
2019-11-05,1509.49,1509.68,1479.6,1484.12
2019-11-06,1483.28,1494.22,1482.41,1491.2
2019-11-07,1490.08,1492.19,1460.64,1468.42
2019-11-08,1468.23,1472.98,1456.25,1459.21
2019-11-11,1459.38,1466.47,1448.21,1455.22
2019-11-12,1455.11,1460.44,1445.63,1458.33
2019-11-13,1455.36,1467.1,1455.36,1463.62
2019-11-14,1463.24,1474.62,1461.14,1470.4
2019-11-15,1471.15,1471.38,1462.45,1466.73
2019-11-18,1466.76,1474.02,1456.38,1471.66
2019-11-19,1471.2,1475.31,1464.81,1472.32
2019-11-20,1472.32,1478.82,1465.98,1472.94
2019-11-21,1474.94,1475.67,1462.4,1465.21
2019-11-22,1464.03,1473.2,1461.38,1462.95
2019-11-25,1460.96,1462.14,1454.09,1454.8
2019-11-26,1454.85,1462.62,1450.07,1462.2
2019-11-27,1460.88,1461.87,1452.62,1454.82
2019-11-28,1454.56,1458.27,1454.27,1455.88
2019-11-29,1455.5,1466.55,1453.05,1463.91
2019-12-02,1464.17,1465.11,1453.96,1463.25
2019-12-03,1462.06,1481.79,1459.86,1477.18
2019-12-04,1477.39,1484.06,1471.47,1474.74
2019-12-05,1474.67,1480.37,1472.94,1475.9
2019-12-06,1475.63,1479.45,1458.73,1460.34
2019-12-09,1459.61,1465.39,1458.71,1460.76
2019-12-10,1461.68,1469.18,1460.03,1464.6
2019-12-11,1464.07,1478.91,1462.75,1475.25
2019-12-12,1474.49,1486.76,1464.01,1469.92
2019-12-13,1466.32,1478.04,1461.92,1475.49
2019-12-16,1475.5,1479.93,1473.16,1476.43
2019-12-17,1475.9,1480.5,1474.23,1475.79
2019-12-18,1475.93,1479.31,1470.49,1475.86
2019-12-19,1474.99,1481.69,1473.27,1479.38
2019-12-20,1478.55,1481.03,1475.87,1477.45
2019-12-23,1478.19,1486.13,1477.53,1485.67
2019-12-24,1485.31,1500.48,1484.38,1499.09
2019-12-26,1499.98,1512.6,1497.39,1511.31
2019-12-27,1511.07,1515.32,1507.35,1510.55
2019-12-30,1511.56,1516.11,1510.79,1514.77
2019-12-31,1514.17,1525.26,1514.17,1517.63
2020-01-02,1518.16,1531.37,1517.23,1527.69
2020-01-03,1529.14,1553.49,1527.98,1548.47
2020-01-06,1560.08,1587.91,1559.57,1565.55
2020-01-07,1564.26,1573.16,1555.35,1571.79
2020-01-08,1576.93,1611.39,1552.25,1560.87
2020-01-09,1556.51,1561.33,1540.27,1550.5
2020-01-10,1551.43,1561.04,1545.74,1560.03
2020-01-13,1562,1562,1546.49,1549.16
2020-01-14,1547.63,1548.88,1535.94,1547.01
2020-01-15,1546.27,1558.18,1545.96,1556.22
2020-01-16,1556.33,1558.08,1548.04,1553.73
2020-01-17,1552.52,1561.25,1549.42,1557.09
2020-01-20,1557.13,1562.77,1556.37,1560.62
2020-01-21,1560.78,1568.6,1546.34,1558.67
2020-01-22,1558.53,1559.24,1550.2,1558.72
2020-01-23,1558.93,1567.95,1551.94,1562.24
2020-01-24,1562.44,1575.83,1556.55,1571.02
2020-01-27,1580.72,1588.48,1575.89,1583.03
2020-01-28,1581.5,1583.05,1567.13,1569.11
2020-01-29,1566.75,1578.03,1563.39,1576.62
2020-01-30,1576.95,1585.98,1572.4,1577.16
2020-01-31,1573.73,1589.62,1570.95,1586.06
2020-02-03,1593.24,1593.34,1569.65,1576.72
2020-02-04,1577.13,1579.61,1549.07,1555.28
2020-02-05,1552.83,1562.39,1547.52,1557.47
2020-02-06,1556.13,1568.24,1552.53,1566.28
2020-02-07,1566.58,1574.07,1560.33,1570.84
2020-02-10,1572.07,1577.02,1568.01,1573.7
2020-02-11,1571.94,1574.04,1562.14,1568.38
2020-02-12,1567.8,1570.49,1561.99,1567.06
2020-02-13,1566.14,1578.31,1565.61,1576.28
2020-02-14,1575.92,1584.31,1573.08,1582.78
2020-02-17,1582.22,1583.77,1578.88,1580.94
2020-02-18,1584.48,1605.1,1582.46,1603.06
2020-02-19,1601.43,1612.92,1599.51,1612.33
2020-02-20,1612.16,1623.7,1603.92,1619.39
2020-02-21,1620.33,1649.26,1618.99,1643.88
2020-02-24,1653.37,1689.34,1650.91,1659.13
2020-02-25,1658.93,1663.68,1633.08,1634.42
2020-02-26,1635.18,1655,1624.96,1637.53
2020-02-27,1640.95,1660.35,1635.61,1635.61
2020-02-28,1644.12,1649.49,1562.95,1577.25
2020-03-02,1591.6,1610.98,1575.39,1584.99
2020-03-03,1585.13,1649.33,1584.95,1634.95
2020-03-04,1639.85,1652.68,1631.87,1638.32
2020-03-05,1637.5,1674.64,1635.02,1673.35
2020-03-06,1672.41,1692.07,1641.88,1669.74
2020-03-09,1691.79,1703.3,1657.48,1679.76
2020-03-10,1679.86,1680.38,1641.73,1649.39
2020-03-11,1649.19,1671.25,1633.04,1635.12
2020-03-12,1634.12,1650.28,1560.74,1577.07
2020-03-13,1578.53,1597.93,1504.53,1529.61
2020-03-16,1563.99,1575.26,1451.19,1514.85
2020-03-17,1511.52,1554,1465.59,1528
2020-03-18,1527.22,1546.32,1472.76,1485.82
2020-03-19,1485.17,1500.87,1463.88,1472.47
2020-03-20,1470.42,1516.04,1454.74,1496.67
2020-03-23,1502.61,1561.38,1482.36,1553.08
2020-03-24,1554.79,1632.61,1552.5,1625.05
2020-03-25,1630.48,1639.31,1590.46,1616.4
2020-03-26,1614.54,1644.6,1595.47,1625.9
2020-03-27,1627.52,1634.46,1612.78,1618.12
2020-03-30,1616.38,1633.08,1606.88,1622.18
2020-03-31,1621.96,1623.38,1574.29,1575.88
2020-04-01,1575.33,1600.36,1568.07,1590.29
2020-04-02,1585.93,1619.76,1582.91,1612.22
2020-04-03,1607.2,1625.26,1605.84,1616.33
2020-04-06,1615.01,1668.56,1608.74,1659.5
2020-04-07,1660.95,1673.99,1642.36,1646.97
2020-04-08,1643.47,1656.43,1640.43,1644.84
2020-04-09,1642.7,1690.2,1642.7,1681.97
2020-04-13,1685.51,1722.38,1671.67,1713.96
2020-04-14,1708.81,1747.1,1708.66,1726.73
2020-04-15,1726.86,1731.17,1707.56,1716.72
2020-04-16,1709.78,1738.73,1707.62,1717.4
2020-04-17,1708.58,1718.49,1679.46,1681.1
2020-04-20,1682.51,1702.3,1671,1694.91
2020-04-21,1694.33,1697.79,1659.6,1685.53
2020-04-22,1681.37,1718.59,1680.3,1713.97
2020-04-23,1713.06,1738.65,1707.01,1730.44
2020-04-24,1730.34,1736.26,1710.32,1726.35
2020-04-27,1726.05,1727.03,1706.04,1713.91
2020-04-28,1713.4,1716.44,1691.73,1708.39
2020-04-29,1708.54,1717.25,1697.82,1712.38
2020-04-30,1711.66,1721.73,1681.38,1686.74
2020-05-01,1684.75,1705.44,1670.3,1698.64
2020-05-04,1697.64,1713.33,1691.58,1700.64
2020-05-05,1701.52,1711.62,1690.23,1705.47
2020-05-06,1705.46,1708.11,1681.95,1685.46
2020-05-07,1681.98,1721.98,1681.44,1715.73
2020-05-08,1715.19,1723.24,1700.97,1701.82
2020-05-11,1701.06,1712.12,1691.96,1697.46
2020-05-12,1696.21,1710.76,1693.72,1702.12
2020-05-13,1701.95,1717.94,1699.06,1716.24
2020-05-14,1715.99,1736.44,1710.93,1730.09
2020-05-15,1729.35,1751.28,1728.57,1742.74
2020-05-18,1743.85,1765.18,1727.36,1732.87
